x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.06501604,-0.1788788,0.03235162,0.03678121,0.1068294,0.01926593,0.0157195,-0.01382475,-0.02184586,0.1146148,0.0302567
0.06569169,-0.1766739,0.03267936,0.03637507,0.1109417,0.01916612,0.018277,-0.01611932,-0.0130053,0.1183155,0.0276228
0.06638513,-0.1743887,0.03299885,0.03602101,0.1150544,0.01913914,0.02080552,-0.01839472,-0.004253076,0.122071,0.02809491
0.06709648,-0.1720232,0.03331183,0.03568392,0.1191671,0.01919509,0.02330495,-0.02065111,0.004411405,0.1258673,0.03144915
0.06782857,-0.1695837,0.03365084,0.03533313,0.1225739,0.01934291,0.01571694,-0.01603736,0.01237724,0.129023,0.02564011
0.06858013,-0.1670704,0.03401695,0.03493283,0.1259803,0.01955309,0.008201363,-0.01147421,0.0202626,0.132188,0.0246879
0.06934923,-0.1644832,0.03441056,0.03445156,0.1293862,0.01979572,0.0007572841,-0.006960919,0.02806821,0.1353498,0.0289284
0.07013335,-0.1618223,0.03483151,0.03385819,0.1327913,0.02004119,-0.006616154,-0.002496992,0.03579485,0.1384975,0.03648671
0.07092936,-0.1590876,0.03527902,0.03312192,0.1361954,0.02026018,-0.0139194,0.001918067,0.04344325,0.1416218,0.04565901
0.07169604,-0.1562967,0.03574546,0.03221903,0.1388057,0.02042245,-0.01907509,0.001990052,0.0397261,0.143952,0.04411329
0.07243037,-0.1534497,0.03622915,0.03115821,0.1414147,0.02050895,-0.02417934,0.002055992,0.03604613,0.1462518,0.04345332
0.07312957,-0.1505465,0.03672798,0.02995408,0.1440224,0.0204994,-0.02923317,0.002115835,0.03240318,0.1485258,0.04369234
0.07379118,-0.1475873,0.03723948,0.02862112,0.1466288,0.02037371,-0.03423664,0.002169755,0.02879687,0.1507789,0.04478967
0.07441302,-0.1445722,0.03776078,0.02717366,0.149234,0.02011199,-0.03918999,0.002217735,0.02522703,0.1530153,0.04666023
0.07498294,-0.1415213,0.03824728,0.02563161,0.1513543,0.01969523,-0.03047518,0.0002456867,0.01879084,0.1547676,0.03580353
0.07549965,-0.1384347,0.03869683,0.02401503,0.1534735,0.01915761,-0.02184689,-0.001707207,0.01242019,0.1565179,0.02518854
0.07596239,-0.1353125,0.03910796,0.0223492,0.1555919,0.01853326,-0.01330387,-0.003641252,0.00611441,0.1582777,0.01508767
0.07637089,-0.1321545,0.0394799,0.02065916,0.15771,0.01785597,-0.004845771,-0.005556562,-0.000127258,0.1600565,0.00737381
0.07672536,-0.1289608,0.0398125,0.01896969,0.1598279,0.01715918,0.003528453,-0.007453435,-0.006305151,0.1618618,0.01038068
0.07704865,-0.1257285,0.04010997,0.01730427,0.1620296,0.01647579,0.01060088,-0.009390404,-0.005112413,0.1637818,0.01505639
0.07734115,-0.1224576,0.04037336,0.01565923,0.1642316,0.015834,0.01760207,-0.01130902,-0.003930503,0.1657346,0.02128792
0.07760317,-0.1191478,0.04060426,0.01402989,0.166434,0.0152615,0.02453272,-0.01320936,-0.002759701,0.1677201,0.02799924
0.07783492,-0.1157993,0.04080481,0.01241161,0.1686367,0.0147857,0.03139372,-0.01509172,-0.001599703,0.1697381,0.03486954
0.07803652,-0.1124118,0.04097769,0.01079975,0.1708397,0.01443374,0.03818547,-0.0169562,-0.0004506197,0.1717881,0.04178332
0.07821881,-0.108979,0.04116942,0.009192555,0.1728099,0.01423255,0.03066429,-0.01964968,0.004437561,0.1736385,0.03668924
0.0783813,-0.105501,0.04138222,0.007567775,0.1747799,0.01415193,0.02321663,-0.02232003,0.009271954,0.1755152,0.03351365
0.0785231,-0.1019779,0.04161768,0.005906201,0.1767495,0.01416223,0.01584152,-0.02496716,0.01405348,0.1774143,0.03273856
0.07864296,-0.09840974,0.04187683,0.004188839,0.1787182,0.01423407,0.008538845,-0.02759148,0.01878273,0.1793331,0.03445276
0.07873922,-0.09479664,0.04216013,0.002396914,0.180686,0.01433835,0.001307583,-0.03019307,0.02346063,0.1812699,0.03825876
0.07877899,-0.09116133,0.04246572,0.0005268333,0.181548,0.01444482,-0.005320472,-0.02919172,0.0169318,0.1821225,0.03416358
0.07876109,-0.08750391,0.04279292,-0.001410113,0.1824092,0.01452875,-0.01187879,-0.02820326,0.01046465,0.1829923,0.03234252
0.07868487,-0.08382442,0.04314054,-0.003388413,0.1832698,0.0145643,-0.01836818,-0.02722767,0.00405806,0.1838788,0.03309386
0.07855017,-0.08012289,0.04350687,-0.005382783,0.1841302,0.01452596,-0.02478913,-0.02626473,-0.002288316,0.1847807,0.03618803
