x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.1818086,-0.08425507,0.003853798,0.02694671,-0.051916,-0.05850654,0.001827945,0.03710302,0.009049103,0.08273096,0.0382343
0.1824171,-0.08525917,0.00268038,0.02774629,-0.05011502,-0.05846708,0.001874064,0.03492616,0.008859933,0.08185213,0.03608112
0.1830353,-0.08622759,0.001505699,0.0285109,-0.04830331,-0.05842017,0.002571013,0.03325005,0.007451326,0.08098764,0.0341716
0.1836627,-0.08716018,0.0003299415,0.02924614,-0.04649159,-0.05836305,0.003260047,0.03159066,0.006056312,0.08014394,0.03233073
0.1842989,-0.08805698,-0.0008465797,0.02995753,-0.04467991,-0.05829297,0.003941359,0.0299482,0.004674466,0.07932098,0.03056599
0.1849435,-0.088918,-0.002023529,0.03065053,-0.04286827,-0.05820723,0.004615413,0.02832228,0.003305959,0.07851894,0.02888569
0.1855963,-0.08974323,-0.003200512,0.03133058,-0.04105666,-0.05810313,0.005281944,0.02671292,0.001950689,0.0777382,0.0272999
0.1862599,-0.0905278,-0.00437722,0.03200288,-0.03900003,-0.05797773,0.006004369,0.0263141,0.001145848,0.07685443,0.02701476
0.1869341,-0.09127179,-0.005553138,0.03267078,-0.03694344,-0.05782845,0.006719256,0.02591943,0.0003485386,0.07600215,0.02677847
0.1876189,-0.0919752,-0.006727695,0.03333746,-0.03488688,-0.05765246,0.007426634,0.02552896,-0.0004410711,0.07518169,0.02659092
0.1883144,-0.09263793,-0.007900316,0.03400606,-0.03283037,-0.05744696,0.008126443,0.0251424,-0.001223115,0.07439353,0.02645138
0.1890207,-0.09326002,-0.009070303,0.03467969,-0.03077392,-0.05720916,0.0088185,0.02475978,-0.001997961,0.07363833,0.02635914
0.1897438,-0.09383264,-0.01023353,0.03536119,-0.0283154,-0.0569355,0.008399244,0.02534551,-0.001096164,0.07275869,0.02672347
0.1904838,-0.09435581,-0.01138934,0.03604727,-0.02585691,-0.05662842,0.007984868,0.02592513,-0.0002026081,0.07193583,0.02712769
0.1912406,-0.09482952,-0.01253712,0.0367344,-0.0233985,-0.05628955,0.007575005,0.02649898,0.0006820107,0.07117176,0.02756886
0.1920142,-0.09525387,-0.01367626,0.03741908,-0.02094017,-0.05592052,0.00716985,0.02706683,0.001557999,0.07046831,0.02804367
0.1928045,-0.09562871,-0.01480624,0.03809785,-0.01848191,-0.05552294,0.006769051,0.02762886,0.002425627,0.0698271,0.02854921
0.1936141,-0.09595171,-0.01592469,0.03876723,-0.01592512,-0.05509812,0.005764254,0.02756508,0.004412455,0.06922652,0.02850491
0.1944427,-0.09622291,-0.01703118,0.03941938,-0.01336841,-0.05465031,0.004770582,0.02750159,0.006380098,0.06869686,0.02863218
0.1952897,-0.09644231,-0.01812537,0.04004651,-0.01081178,-0.05418345,0.00378775,0.02743829,0.008328699,0.06823829,0.02892359
0.1961544,-0.09660989,-0.01920698,0.04064087,-0.008255213,-0.05370143,0.00281596,0.02737551,0.01025861,0.06785037,0.02936983
0.1970359,-0.09672575,-0.02027584,0.04119479,-0.005698726,-0.05320809,0.001854947,0.02731298,0.01216943,0.06753212,0.02995888
